precision,recall,threshold
0.4902138455962305,0.9016666666666666,-0.20133948
0.4903027007431575,0.9016666666666666,-0.20116663
0.4902102973168963,0.9013333333333333,-0.20092034
0.4901178603807797,0.901,-0.20072961
0.490025389916576,0.9006666666666666,-0.20039618
0.4899328859060403,0.9003333333333333,-0.2002418
0.4898403483309144,0.9,-0.1998303
0.4897477771729269,0.8996666666666666,-0.1997242
0.4905488913122501,0.8996666666666666,-0.19946587
0.4904562806762407,0.8993333333333333,-0.19942784
0.4903636363636364,0.899,-0.1993562
0.4902709583560647,0.8986666666666666,-0.19859648
0.49036013095671155,0.8986666666666666,-0.19751954
0.49026741859195927,0.8983333333333333,-0.19729066
0.490174672489083,0.898,-0.19722569
0.4902638762511374,0.898,-0.19636023
0.4900782814491171,0.8973333333333333,-0.19597411
0.4899854333576111,0.897,-0.19580841
0.48989255144782373,0.8966666666666666,-0.19490671
0.48979963570127505,0.8963333333333333,-0.1946733
0.48970668609947166,0.896,-0.19441342
0.4896137026239067,0.8956666666666667,-0.1928693
0.4897029342081283,0.8956666666666667,-0.19252276
0.4896099161502005,0.8953333333333333,-0.19238305
0.48969917958067455,0.8953333333333333,-0.19233477
0.4896061269146608,0.895,-0.19149423
0.4895130403064016,0.8946666666666667,-0.19074583
0.48960233491426486,0.8946666666666667,-0.18999887
0.4897810218978102,0.8946666666666667,-0.1893853
0.4898704143091805,0.8946666666666667,-0.18914986
0.48977729098211026,0.8943333333333333,-0.1887089
0.4896841336498083,0.894,-0.18821812
0.48959094229364497,0.8936666666666667,-0.18789053
0.4894977168949772,0.8933333333333333,-0.1871674
0.489404457435148,0.893,-0.18685567
0.48931116389548696,0.8926666666666667,-0.18639982
0.48921783625730997,0.8923333333333333,-0.18476212
0.48930725644306344,0.8923333333333333,-0.18310475
0.48921389396709325,0.892,-0.18284011
0.4891204973486926,0.8916666666666667,-0.18175924
0.4890270665691295,0.8913333333333333,-0.1812427
0.48893360160965793,0.891,-0.18118656
0.48902305159165754,0.891,-0.18059433
0.48883601756954614,0.8903333333333333,-0.1804316
0.4887424492037342,0.89,-0.17927468
0.48864884657634566,0.8896666666666667,-0.17835772
0.48855520966855887,0.8893333333333333,-0.17827666
0.48846153846153845,0.889,-0.17793524
0.48836783293643526,0.8886666666666667,-0.177917
0.48827409307438624,0.8883333333333333,-0.17718029
0.4881803188565146,0.888,-0.17461598
0.48826979472140764,0.888,-0.17420971
0.4881759853345555,0.8876666666666667,-0.17408288
0.4880821415474881,0.8873333333333333,-0.17277801
0.48789435069699194,0.8866666666666667,-0.17142308
0.48798385617317924,0.8866666666666667,-0.17104268
0.4878899082568807,0.8863333333333333,-0.1706152
0.487979445769866,0.8863333333333333,-0.17049694
0.4878854625550661,0.886,-0.17041457
0.48779144483201764,0.8856666666666667,-0.16826892
0.48769739258171135,0.8853333333333333,-0.16802812
0.48778696051423326,0.8853333333333333,-0.16801119
0.4878765613519471,0.8853333333333333,-0.16690993
