fpr,tpr,threshold
0.15266666666666667,0.12266666666666666,0.891091271061363
0.15266666666666667,0.123,0.8909259619406775
0.153,0.123,0.890815175250283
0.153,0.12333333333333334,0.8907614941291634
0.15333333333333332,0.12333333333333334,0.8901825673070236
0.15333333333333332,0.12366666666666666,0.8900668893752863
0.15366666666666667,0.12366666666666666,0.889801553164357
0.15366666666666667,0.124,0.8897965480481881
0.154,0.124,0.8896574176899688
0.154,0.12433333333333334,0.889647934526713
0.15566666666666668,0.12433333333333334,0.8894068921909563
0.15566666666666668,0.126,0.8884680350259689
0.156,0.126,0.8882812188027036
0.15666666666666668,0.126,0.8880302643491412
0.15666666666666668,0.12666666666666668,0.8872296615304476
0.157,0.12666666666666668,0.8872230795742491
0.157,0.127,0.8871485731334053
0.15733333333333333,0.127,0.8869449927146509
0.15733333333333333,0.12733333333333333,0.886929466271703
0.15866666666666668,0.12733333333333333,0.8858958047501932
0.15866666666666668,0.13,0.8849747893252747
0.15933333333333333,0.13,0.8846008780748
0.15933333333333333,0.13133333333333333,0.8843495659477444
0.16,0.13133333333333333,0.8840550471177712
0.16,0.132,0.8836051296399112
0.16066666666666668,0.132,0.882856039517191
0.16066666666666668,0.133,0.8825163663496234
0.16133333333333333,0.133,0.8824341953160625
0.16133333333333333,0.13333333333333333,0.8823658100819213
0.162,0.13333333333333333,0.8819830533871537
0.16266666666666665,0.13333333333333333,0.881887289277334
0.16266666666666665,0.13366666666666666,0.8814950417268048
0.16333333333333333,0.13366666666666666,0.880754158762159
0.16333333333333333,0.13666666666666666,0.8793731702072213
0.16366666666666665,0.13666666666666666,0.8790224318008111
0.16366666666666665,0.137,0.8786752623581282
0.16433333333333333,0.137,0.8784575017280648
0.16433333333333333,0.13733333333333334,0.8782573818899048
0.16466666666666666,0.13733333333333334,0.878252037001528
0.16466666666666666,0.138,0.8782302978370417
0.16533333333333333,0.138,0.8782108677793333
0.16566666666666666,0.138,0.8781255191001442
0.16566666666666666,0.13833333333333334,0.8780684127176004
0.16633333333333333,0.13833333333333334,0.8779373818882976
0.16633333333333333,0.13966666666666666,0.8768306955322682
0.16666666666666666,0.13966666666666666,0.8765926191255659
0.16666666666666666,0.14033333333333334,0.8764832775713307
0.16766666666666666,0.14033333333333334,0.8757210657864386
0.16766666666666666,0.141,0.8751979065469232
0.16866666666666666,0.141,0.8745925818726538
0.16866666666666666,0.14133333333333334,0.8740062572791262
0.169,0.14133333333333334,0.8739149435159181
0.169,0.14433333333333334,0.8718088855914277
0.16966666666666666,0.14433333333333334,0.8714574089093459
0.16966666666666666,0.145,0.8714041956721004
0.17,0.145,0.8713476320969311
0.17,0.14566666666666667,0.8710785061497877
0.17066666666666666,0.14566666666666667,0.8709381589732696
0.17066666666666666,0.14633333333333334,0.8705135545273671
0.17066666666666666,0.148,0.870499449992241
0.17066666666666666,0.16533333333333333,0.8704349372415724
0.17066666666666666,0.16566666666666666,0.8704213238128871
0.17133333333333334,0.16566666666666666,0.8695122691685655
0.17133333333333334,0.16633333333333333,0.8694445374119221
0.172,0.16633333333333333,0.8687817321118032
0.172,0.16666666666666666,0.8687385788601246
0.17266666666666666,0.16666666666666666,0.8686208256600575
0.17266666666666666,0.167,0.8684997550525091
0.173,0.167,0.8684671276132003
0.17366666666666666,0.167,0.8683990480994337
0.174,0.167,0.8682306533917113
0.17466666666666666,0.167,0.8680072237715085
0.175,0.167,0.8679307371579644
0.17566666666666667,0.167,0.8679077659420501
0.17566666666666667,0.16766666666666666,0.8676972441023024
0.17633333333333334,0.16766666666666666,0.8671170341506785
0.17666666666666667,0.16766666666666666,0.8669439536039651
0.17666666666666667,0.16933333333333334,0.8656589537870153
0.17766666666666667,0.16933333333333334,0.8652973513663825
0.17833333333333334,0.16933333333333334,0.865202437399742
0.17833333333333334,0.17066666666666666,0.8648993191915122
0.17866666666666667,0.17066666666666666,0.8642602163675253
0.17866666666666667,0.17166666666666666,0.8638789445986013
0.17933333333333334,0.17166666666666666,0.8636632424194128
0.182,0.17166666666666666,0.863434755181463
0.182,0.172,0.8632358264569934
0.184,0.172,0.8630296010733507
0.18466666666666667,0.172,0.86298029662634
0.18466666666666667,0.17233333333333334,0.8629510302297391
0.18533333333333332,0.17233333333333334,0.8620458034639628
0.18533333333333332,0.17266666666666666,0.8618480384726778
0.18566666666666667,0.17266666666666666,0.8615731765444233
0.18733333333333332,0.173,0.8610169717463638
0.18733333333333332,0.17333333333333334,0.8605992211428873
0.18766666666666668,0.17333333333333334,0.8603424593184102
0.18766666666666668,0.17366666666666666,0.8602541015614766
0.18833333333333332,0.17366666666666666,0.8600734934826836
0.18833333333333332,0.17566666666666667,0.8586282131524748
0.189,0.17566666666666667,0.8585351208087557
0.189,0.176,0.8584603836519332
0.19033333333333333,0.176,0.8578181268554429
0.191,0.176,0.8577525178837123
0.191,0.17633333333333334,0.8573744742356477
0.19766666666666666,0.17633333333333334,0.8570066141139272
0.19766666666666666,0.17666666666666667,0.857005815014667
0.2,0.17666666666666667,0.856330517244513
0.2,0.177,0.8563280361830586
0.20066666666666666,0.177,0.8563082185442145
0.20133333333333334,0.177,0.8562595561454209
0.20266666666666666,0.177,0.8562222282622559
0.20266666666666666,0.17733333333333334,0.8557853565306495
0.203,0.17733333333333334,0.8555571037924622
0.203,0.17766666666666667,0.8548718331566907
0.205,0.17766666666666667,0.8538693002302394
