fpr,tpr,threshold
0.11366666666666667,0.04533333333333334,0.83009887
0.11433333333333333,0.04533333333333334,0.828841
0.11433333333333333,0.04566666666666667,0.8287759
0.11433333333333333,0.062,0.82873905
0.11433333333333333,0.063,0.8287381
0.11433333333333333,0.06466666666666666,0.82867956
0.11433333333333333,0.06666666666666667,0.8273394
0.11466666666666667,0.06666666666666667,0.827219
0.11466666666666667,0.067,0.8269769
0.115,0.067,0.8269527
0.115,0.06766666666666667,0.8264307
0.11533333333333333,0.06766666666666667,0.8262433
0.11533333333333333,0.068,0.8260673
0.11566666666666667,0.068,0.8249246
0.11666666666666667,0.068,0.82478476
0.117,0.068,0.8246933
0.117,0.06833333333333333,0.8242438
0.11733333333333333,0.06833333333333333,0.82407784
0.11733333333333333,0.06866666666666667,0.82381797
0.119,0.06866666666666667,0.82317936
0.119,0.069,0.8225659
0.119,0.071,0.8225653
0.119,0.07133333333333333,0.8224144
0.11933333333333333,0.07133333333333333,0.8221122
0.11933333333333333,0.072,0.82175046
0.11933333333333333,0.07266666666666667,0.8217485
0.123,0.07266666666666667,0.8152422
0.123,0.074,0.81491435
0.123,0.07433333333333333,0.81473684
0.125,0.07433333333333333,0.8143555
0.125,0.07466666666666667,0.81397545
0.12533333333333332,0.07466666666666667,0.81367695
0.12533333333333332,0.075,0.813607
0.126,0.075,0.8125185
0.126,0.07533333333333334,0.81197894
0.12633333333333333,0.07533333333333334,0.8117697
0.12633333333333333,0.07666666666666666,0.81038594
0.12666666666666668,0.07666666666666666,0.81035423
0.12733333333333333,0.07666666666666666,0.8102106
0.128,0.07666666666666666,0.80854225
0.128,0.07833333333333334,0.8067517
0.12833333333333333,0.07833333333333334,0.80673695
0.12833333333333333,0.07866666666666666,0.80661523
0.12866666666666668,0.07866666666666666,0.80659926
0.12866666666666668,0.079,0.8065561
0.12933333333333333,0.079,0.8060379
0.12933333333333333,0.07933333333333334,0.8054521
0.12966666666666668,0.07933333333333334,0.80490804
0.12966666666666668,0.07966666666666666,0.80459833
0.13033333333333333,0.07966666666666666,0.80238235
0.13033333333333333,0.08033333333333334,0.8015456
0.13066666666666665,0.08033333333333334,0.8015164
0.13066666666666665,0.081,0.80099034
0.131,0.081,0.80024683
0.131,0.08133333333333333,0.8000915
0.13133333333333333,0.08133333333333333,0.7998898
0.13133333333333333,0.08166666666666667,0.7993052
0.13166666666666665,0.08166666666666667,0.79926443
0.13166666666666665,0.082,0.7981076
0.13166666666666665,0.08266666666666667,0.79725945
0.13233333333333333,0.08266666666666667,0.7971237
0.13266666666666665,0.08266666666666667,0.79634583
0.13266666666666665,0.083,0.7963455
0.13333333333333333,0.083,0.795172
0.13333333333333333,0.08366666666666667,0.7949543
0.13333333333333333,0.084,0.79484236
0.13366666666666666,0.084,0.79448664
0.13366666666666666,0.08433333333333333,0.7943969
0.13533333333333333,0.08433333333333333,0.79266405
0.13533333333333333,0.08466666666666667,0.79255426
0.136,0.08466666666666667,0.7911221
0.136,0.08533333333333333,0.7907393
0.13633333333333333,0.08533333333333333,0.7882881
0.13633333333333333,0.086,0.7881088
0.137,0.086,0.7872069
0.13833333333333334,0.086,0.7852664
0.13833333333333334,0.08733333333333333,0.78331673
0.13966666666666666,0.08733333333333333,0.7831751
0.13966666666666666,0.088,0.7830219
0.14033333333333334,0.088,0.7829283
0.14033333333333334,0.08866666666666667,0.7827774
0.14033333333333334,0.09,0.7806808
0.14066666666666666,0.09,0.7806039
0.14066666666666666,0.09033333333333333,0.78039694
0.14166666666666666,0.09033333333333333,0.7795886
0.14166666666666666,0.091,0.777208
0.142,0.091,0.7771647
0.142,0.09166666666666666,0.77652895
0.14233333333333334,0.09166666666666666,0.77630115
0.143,0.09166666666666666,0.77620685
0.14333333333333334,0.09166666666666666,0.77610135
0.14333333333333334,0.092,0.77591884
0.144,0.092,0.7751162
0.14433333333333334,0.092,0.7748594
0.14433333333333334,0.09266666666666666,0.7733288
0.145,0.09266666666666666,0.7719654
0.145,0.093,0.7719104
0.14566666666666667,0.093,0.7718475
0.14566666666666667,0.094,0.77116966
0.14633333333333334,0.094,0.77030313
0.14633333333333334,0.09466666666666666,0.7692593
0.14666666666666667,0.09466666666666666,0.7691717
0.15233333333333332,0.09466666666666666,0.768996
0.15266666666666667,0.09466666666666666,0.76899517
0.15266666666666667,0.09633333333333334,0.76694584
0.15333333333333332,0.09633333333333334,0.76663506
0.15333333333333332,0.097,0.76566005
0.15366666666666667,0.097,0.76554585
0.15366666666666667,0.09733333333333333,0.7642627
0.15433333333333332,0.09733333333333333,0.7631576
0.15433333333333332,0.09766666666666667,0.7627491
0.155,0.09766666666666667,0.762588
0.15533333333333332,0.09766666666666667,0.76106644
0.15533333333333332,0.09866666666666667,0.7595831
0.15566666666666668,0.09866666666666667,0.75918734
0.15566666666666668,0.09933333333333333,0.75843024
0.15766666666666668,0.09933333333333333,0.75558853
0.15766666666666668,0.09966666666666667,0.75536144
0.158,0.09966666666666667,0.754683
0.158,0.10066666666666667,0.753106
0.15833333333333333,0.10066666666666667,0.75234604
0.15833333333333333,0.10233333333333333,0.7495439
0.159,0.10233333333333333,0.7481096
0.15933333333333333,0.10233333333333333,0.7479576
0.15933333333333333,0.104,0.74793077
0.15966666666666668,0.104,0.747084
0.15966666666666668,0.10433333333333333,0.74676335
0.16,0.10433333333333333,0.74631643
0.16,0.10466666666666667,0.74554193
0.16066666666666668,0.10466666666666667,0.7452545
0.161,0.10466666666666667,0.7446269
0.161,0.105,0.7443677
0.16133333333333333,0.105,0.7438313
0.16133333333333333,0.10566666666666667,0.7430078
0.16166666666666665,0.10566666666666667,0.7423481
0.16166666666666665,0.10633333333333334,0.741948
0.16266666666666665,0.10633333333333334,0.74152374
0.16266666666666665,0.10733333333333334,0.7411418
0.16333333333333333,0.10733333333333334,0.7408452
0.16333333333333333,0.10833333333333334,0.74042046
0.16366666666666665,0.10833333333333334,0.7403377
0.16366666666666665,0.10866666666666666,0.74029315
0.164,0.10866666666666666,0.74013186
0.164,0.109,0.7399622
0.16433333333333333,0.109,0.73995006
0.16433333333333333,0.10933333333333334,0.7398349
0.16566666666666666,0.10933333333333334,0.7357106
0.16566666666666666,0.11,0.73522925
